NCESSCH,URL,SHARED_URL,NAME1516,ADDRESS1516
260027208127,http://bkbacademy.org/,1,Blanche Kelso Bruce Academy - West (Selden Site)," 2750 Selden , Detroit MI 48208.0 "
60720000657,http://blackford.campbellusd.org/,0,Blackford Elementary," 1970 Willow St. , San Jose CA 95125.0 "
440001500473,http://blackstonevalleyprep.org/,1,Blackstone Valley Prep," 291 Broad Street , Cumberland RI 2864.0 "
440001500496,http://blackstonevalleyprep.org/,1,Blackstone Valley Prep Element," 3 Fairlawn Way , Lincoln RI 2865.0 "
440001500480,http://blackstonevalleyprep.org/academics/elementary/,0,Blackstone Valley Prep E. 2," 52 Broad St. , Cumberland RI 2864.0 "
440001500488,http://blackstonevalleyprep.org/academics/high-school/,0,Blackstone Valley Prep High," 291 Broad St. , Cumberland RI 2864.0 "
490015601415,http://blogs.hmcharterschool.org/,0,HIGHMARK CHARTER SCHOOL," 2467 EAST SOUTH WEBER DRIVE , SOUTH WEBER UT 84405.0 "
240009001682,http://blsyw.org/,0,Baltimore Leadership School for Young Women," 128 W. Franklin Street , Baltimore MD 21201.0 "
60837008682,http://blueoakcharterschool.org/,0,Blue Oak Charter," 450 W. E. Ave. , Chico CA 95926.0 "
490006601499,http://bluffdale.summitacademyschools.org/,0,SUMMIT ACADEMY - BLUFFDALE," 1940 W. 14400 S. , BLUFFDALE UT 84065.0 "
60627010767,http://boes-buckeye-ca.schoolloop.com/,0,Charter Montessori Blue Oak Campus," 2391 Merrychase Dr. , Cameron Park CA 95682.0 "
260105108518,http://boggsschool.org/,0,The James and Grace Lee Boggs School," 4141 Mitchell St , Detroit MI 48207.0 "
120159006968,http://bokacademy.org/,0,BOK ACADEMY," 13895 HWY 27 , LAKE WALES FL 33859.0 "
490019501507,http://bonnevilleacademy.org/,0,BONNEVILLE ACADEMY," PRIVATE: 6563 Sky Heights Driv , STANSBURY PARK UT 84074.0 "
63384005224,http://bowlinggreenmccoy.scusd.edu/,0,Bowling Green Elementary," 4211 Turnbridge Dr. , Sacramento CA 95823.0 "
360004204466,http://bphs.democracyprep.org,0,BRONX PREPARATORY CHARTER SCHOOL," 3872 3RD AVE , BRONX NY 10457.0 "
550117002937,http://bpm.birchwood.k12.wi.us/,0,Birchwood Public Montessori," 201 E Birch St , Birchwood WI 54817.0 "
260028401644,http://bradfordacademy.com/,0,Bradford Academy," 24218 GARNER ST , SOUTHFIELD MI 48033.0 "
370035603329,http://bradfordprepschool.org/,0,Bradford Preparatory School," 2502 Salome Church Rd , Charlotte NC 28262.0 "
260104208555,http://branchlineschool.org/,0,Branch Line School," 16360 Hubbard St , Livonia MI 48154.0 "
220018402407,http://brcollegeprep.org/,0,Baton Rouge College Prep," 5300 Monarch Avenue  Bldg 800 , Baton Rouge LA 70811.0 "
110010400507,http://breakthroughmontessori.org/,0,Breakthrough Montessori PCS," 1244 Taylor St NW , Washington DC 20011.0 "
62271012982,http://breed.exteraschools.org/,0,Extera Public," 2226 E. Third St. , Los Angeles CA 90033.0 "
370006802412,http://brevard.teamcfa.school/,0,Brevard Academy," 1110 Highway 64 , Pisgah Forest NC 28768.0 "
61437001643,http://bridges.fmsd.org/,0,Bridges Academy," 1702 Mclaughlin Ave. , San Jose CA 95122.0 "
340078203371,http://bridgetonpubliccharterschool.org/,0,Bridgeton Public Charter School," 790 East Commerce Ave , Bridgeton NJ 8302.0 "
260030608288,http://bridgewest.gee-edu.com/,0,Bridge Academy West," 3105 Carpenter Road , Detroit MI 48212.0 "
40040203429,http://brightoncharterschool.com/,0,Westland School Brighton Campus," 8632 W. Northern Ave , Glendale AZ 85305.0 "
360110806384,http://brillacollegeprep.org/,0,BRILLA COLLEGE PREPARATORY CHARTER SCHOOL," 413 E 144TH ST , BRONX NY 10454.0 "
550732001285,http://brompton.kusd.edu/,0,Brompton School," 8518 22nd Ave , Kenosha WI 53143.0 "
360095606025,http://bronxacademyofpromise.com/,0,BRONX ACADEMY OF PROMISE CHARTER SCHOOL," 1349 INWOOD AVE , BRONX NY 10452.0 "
360011305688,http://bronxexcellence.org/,0,BRONX CHARTER SCHOOL FOR EXCELLENCE," 1960 BENEDICT AVE , BRONX NY 10462.0 "
170143106434,http://bronzeville.cps.edu,0,Bronzeville Lighthouse Chtr Sch," 8 W Root St , Chicago IL 60609.0 "
170993005889,http://bronzeville.cps.edu/,,BRONZEVILLE LIGHTHOUSE ELEM CHRTR,"8 W Root St , Chicago IL 60609.0"
360098906097,http://brooklyn-scholars.org/,0,BROOKLYN SCHOLARS CHARTER SCHOOL," 2635 LINDEN BLVD , BROOKLYN NY 11208.0 "
360004504493,http://brooklyncharter.org/,0,BROOKLYN CHARTER SCHOOL (THE)," 545 WILLOUGHBY AVE , BROOKLYN NY 11206.0 "
360101506206,http://brooklyndreams.org/,0,BROOKLYN DREAMS CHARTER SCHOOL," 259 PARKVILLE AVE , BROOKLYN NY 11230.0 "
360103306240,http://brooklyneastcollegiate.uncommonschools.org/,0,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL," 80 UNDERHILL AVE , BROOKLYN NY 11238.0 "
360011605708,http://brooklynexcelsior.org/,0,BROOKLYN EXCELSIOR CHARTER SCHOOL," 856 QUINCY ST , BROOKLYN NY 11221.0 "
480026811128,http://brooksacademy.org/,0,BROOKS ACADEMY OF SCIENCE AND ENGINEERING," 3803 LYSTER RD , SAN ANTONIO TX 78235.0 "
480026813121,http://brooksacademy.org/,0,BROOKS INTERNATIONAL STUDIES ACADEMY," 134 E LAMBERT ST , SAN ANTONIO TX 78204.0 "
290002403184,http://brooksidecharter.org/middle-school-curriculum/,0,BROOKSIDE CHARTER MIDDLE SCHL," 1815 EAST 63RD STREET , KANSAS CITY MO 64130.0 "
120018004469,http://broward.org/,1,BROWARD COMMUNITY CHARTER WEST,"11421 NW 56TH DR , CORAL SPRINGS FL 33076.0"
120018007265,http://broward.org/,1,DISCOVERY MIDDLE CHARTER SCHOOL,"11421 NW 56TH DR , CORAL SPRINGS FL 33076.0"
360098406165,http://brownsvillecollegiate.uncommonschools.org/,0,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL," 364 SACKMAN ST-4TH FL , BROOKLYN NY 11212.0 "
63480005868,http://bsfcs.org/,0,Bellevue-Santa Fe Charter," 1401 San Luis Bay Dr. , San Luis Obispo CA 93405.0 "
60945014024,http://bsoa.gwusd.org/,0,Redding School of the Arts," 955 Inspiration Pl. , Redding CA 96003.0 "
90021701750,http://btwanewhaven.org/,0,Booker T. Washington Academy," 804 State Street , New Haven CT 6511.0 "
360004404845,http://buckskilltennis.com/,,CHILD DEVELOPMENT CENTER OF THE HAMPTONS CHARTER SCHOOL,"110 STEPHEN HANDS PATH , WAINSCOTT NY 11975.0"
360007105538,http://buffalounitedcharterschool.org/,0,BUFFALO UNITED CHARTER SCHOOL," 325 MANHATTAN AVE , BUFFALO NY 14214.0 "
360010505602,http://buffsci.org/,0,BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL," 190 FRANKLIN ST , BUFFALO NY 14202.0 "
69103511442,http://bullischarterschool.com/,0,Bullis Charter," 102 W. Portola Ave. , Los Altos CA 94022.0 "
220084002346,http://bunche.jpschools.org/,,INTERNATIONAL SCHOOL OF LOUISIANA JEFFERSON PARISH,"8101 Simon Street , Metairie LA 70003.0"
480139412121,http://burnhamwood.org/?page_id=23,0,VISTA DEL FUTURO CHARTER SCHOOL," 1671 BOB HOPE DR , EL PASO TX 79936.0 "
480003707880,http://burnhamwood.org/?page_id=279,0,HOWARD BURNHAM EL," 7310 BISHOP FLORES DR , EL PASO TX 79912.0 "
260025101229,http://burtonglencharteracademy.org/,0,Burton Glen Charter Academy," 4171 EAST ATHERTON RD , BURTON MI 48519.0 "
60006412042,http://butterfield.portervilleschools.org/,0,Butterfield Charter High," 900 W. Pioneer Ave. , Porterville CA 93257.0 "
40040401993,http://bwcs.k12.az.us/,1,Akimel O'Otham Pee Posh (3-5)," 3652 E. Blackwater School Road , Coolidge AZ 85128.0 "
40040301989,http://bwcs.k12.az.us/,1,Akimel O'Otham Pee Posh (K-2)," 3652 E. Blackwater School Road , Coolidge AZ 85128.0 "
62271012903,http://ca.greendot.org/collegeprep,0,Animo College Preparatory Academy," 2265 E. 103rd St. , Los Angeles CA 90002.0 "
61839010538,http://ca.greendot.org/inglewood/,0,Animo Inglewood Charter High," 3425 W. Manchester Blvd. , Inglewood CA 90305.0 "
62271011636,http://ca.greendot.org/jackierobinson/,0,Animo Jackie Robinson High," 3500 S. Hill St. , Los Angeles CA 90007.0 "
62271012690,http://ca.greendot.org/jefferson/,0,Animo Jefferson Charter Middle," 1655 E. 27th St. Ste. A , Los Angeles CA 90011.0 "
62271013787,http://ca.greendot.org/jemison,0,Animo Mae Jemison Charter Middle," 12700 Avalon Blvd. , Los Angeles CA 90061.0 "
62142008504,http://ca.greendot.org/leadership/,0,Animo Leadership High," 11044 S. Freeman Ave. , Inglewood CA 90301.0 "
62271012248,http://ca.greendot.org/locke,0,Alain Leroy Locke College Preparatory Academy," 325 E. 111th St. , Los Angeles CA 90061.0 "
62271012905,http://ca.greendot.org/ochoa,,ANIMO ELLEN OCHOA CHARTER MIDDLE,"725 S. Indiana St. Rm. 65 , Los Angeles CA 90023.0"
62271011313,http://ca.greendot.org/odlh,0,Oscar De La Hoya Animo Charter High," 1114 S. Lorena St. , Los Angeles CA 90023.0 "
62271012939,http://ca.greendot.org/philliswheatley/,0,Animo Phillis Wheatley Charter Middle," 12226 S. W.ern Ave. , Los Angeles CA 90047.0 "
62271011635,http://ca.greendot.org/ralphbunche/,0,Animo Ralph Bunche Charter High," 1655 E. 27th St. Ste. B , Los Angeles CA 90011.0 "
62271010836,http://ca.greendot.org/southla,0,Animo South Los Angeles Charter," 12226 S. W.ern Ave. , Los Angeles CA 90047.0 "
62271010848,http://ca.greendot.org/venice,0,Animo Venice Charter High," 820 BRd.way St. , Venice CA 90291.0 "
62271011640,http://ca.greendot.org/watts/,0,Animo Watts College Preparatory Academy," 12628 Avalon Blvd. , Los Angeles CA 90061.0 "
62271012935,http://ca.greendot.org/western/,0,Animo Western Charter Middle," 12226 S. W.ern Ave. , Los Angeles CA 90047.0 "
62271012631,http://ca.greendot.org/westside/,0,Animo Westside Charter Middle," 5456 McConnell Ave. , Los Angeles CA 90066.0 "
63768013030,http://ca.insightschools.net/,1,Insight @ San Diego," 50 Moreland Rd. , Simi Valley CA 93065.0 "
62703013952,http://ca.insightschools.net/,1,Insight @ San Joaquin," 50 Moreland Rd. , Simi Valley CA 93065.0 "
62382013167,http://ca.insightschools.net/,1,Insight School of California," 50 Moreland Rd , Simi Valley CA 93065.0 "
60011607170,http://cac.chawanakee.k12.ca.us/,0,Chawanakee Academy Charter," 46655 Rd. 200 , O'Neals CA 93645.0 "
481242013187,http://calallenhigh.tx.cdh.schoolinsites.com/,0,CALALLEN CHARTER H S," 4205 WILDCAT DR , CORPUS CHRISTI TX 78410.0 "
260027501616,http://calhounhs.org/,0,Battle Creek Area Learning Center," 15 ARBOR ST , BATTLE CREEK MI 49015.0 "
60003406983,http://calicalmecac.org/school,0,Cali Calmecac Language Academy," 9491 Starr Rd. , Windsor CA 95492.0 "
62271013967,http://californiacollegiate.org/,0,California Collegiate Charter," 2009 W. MLK Jr. Blvd. , Los Angeles CA 90062.0 "
40018201890,http://cambridgeacademyaz.com/,0,Cambridge Academy East," 9412 E. Brown Rd. , Mesa AZ 85207.0 "
340076803261,http://camdencharter.com/,0,Camden Community Charter School," 9th & Linden Streets , Camden NJ 8102.0 "
40088303411,http://caminomontessori.org/,0,Camino Montessori," 44301 West Maricopa/Casa Grand , Maricopa AZ 85138.0 "
40081303053,http://campverdeschools.org/,0,South Verde Technology Magnet,"462 South Main Street, Camp Verde, AZ 86322"
40075802766,http://candeoschools.com/,0,Candeo Peoria," 9965 W. Calle Lejos , Peoria AZ 85383.0 "
270032404271,http://cannonriverstemschool.org/,0,CANNON RIVER STEM SCHOOL," 1800 14TH ST NE , FARIBAULT MN 55021.0 "
260026301273,http://cantoncharteracademy.org/,0,Canton Charter Academy," 49100 FORD RD , CANTON MI 48187.0 "
390147005705,http://cantoncollegeprep.org/,0,Canton College Preparatory School," 101 Cleveland Ave NW , Canton OH 44702.0 "
390027804818,http://capellaohio.com/,0,The Capella Institute," 5130 Warrensville Center Rd , Maple Heights OH 44137.0 "
90022101803,http://capitalprepharbor.org/,0,Capital Preparatory Harbor School Inc.," 777 Main Street , Bridgeport CT 6604.0 "
360114406597,http://capitalprepharlem.org/,0,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL," 1 E 104TH ST , NEW YORK NY 10029.0 "
40025802079,http://cardenoftucson.org/,0,Carden of Tucson," 5260 N. Royal Palm Drive , Tucson AZ 85705.0 "
490017101460,http://careerpathhigh.org/,0,UTAH CAREER PATH HIGH SCHOOL," 450 South Simmons Way , KAYSVILLE UT 84037.0 "
551449002210,http://caremin.org/care/,0,CARE Concerned About Reaching Everyone," 2000 Polk St , Stevens Point WI 54481.0 "
400079502830,http://carltonlanding.academy/,0,CARLTON LANDING ACADEMY," 10 Boulevard  Unit A , Carlton Landing OK 74432.0 "
63462008578,http://carmichael.ofyschools.org/,0,Options for Youth-San Juan," 5825 Windmill Way , Carmichael CA 95608.0 "
450336001463,http://carolinaschoolforinquiry.org/,0,Carolina School for Inquiry," 7405-A Fairfield Road , Columbia SC 29203.0 "
480144413146,http://carpediemwestwood.com/,0,CARPE DIEM SCHOOLS," 8038 W MILITARY DR , SAN ANTONIO TX 78227.0 "
320039000569,http://carsonmontessori.com/,,CARSON CITY MONTESSORI CHARTER SCHOOL,"2263 Mouton Drive , Carson City NV 89706.0"
370002702112,http://cartergwoodsonschool.org/,0,Carter G Woodson School," 437 Goldfloss Street , Winston-Salem NC 27127.0 "
63384011195,http://carverartsandscience.org/,0,George Washington Carver School of Arts and Science," 10101 Systems Pkwy. , Sacramento CA 95827.0 "
40089203012,http://casagrande.legacytraditional.org/,0,Legacy Traditional School - Casa Grande," 1274 E. ONeil Dr , Casa Grande AZ 85122.0 "
450390101616,http://casc.k12.com/,0,Cyber Academy of South Carolina," 330  Pelham Road Suite 101A , Greenville SC 29615.0 "
410883001658,http://cascadeheights.org/,0,Cascade Heights Public Charter School," 15301 SE 92nd Ave , Clackamas OR 97015.0 "
260015200931,http://casman.manistee.org/,0,Casman Alternative Academy," 225 9TH ST , MANISTEE MI 49660.0 "
60720000664,http://castlemont.campbellusd.org/,0,Castlemont Elementary," 3040 E. Payne Ave. , Campbell CA 95008.0 "
170993006243,http://catalystschools.org/maria,0,Catalyst Charter - Maria ES," 6727 S California Av , Chicago IL 60629.0 "
62271011312,http://catchcharter.org/,0,Crenshaw Arts-Technology Charter High," 4120 11th Ave. , Los Angeles CA 90008.0 "
62853013125,http://cava.k12.com/,1,California Virtual Academy @ Fresno," 5050 Moreland Rd. , Simi Valley CA 93065.0 "
61869010705,http://cava.k12.com/,1,California Virtual Academy @ Jamestown," 50 Moreland Rd. , Simi Valley CA 93063.0 "
60318011996,http://cava.k12.com/,1,California Virtual Academy @ Kings," 50 Moreland Rd. , Simi Valley CA 93065.0 "
64200012034,http://cava.k12.com/,1,California Virtual Academy @ Los Angeles," 50 Moreland Rd. , Simi Valley CA 93065.0 "
62382013132,http://cava.k12.com/,1,California Virtual Academy @ Maricopa," 50 Moreland Rd , Simi Valley CA 93065.0 "
63768010641,http://cava.k12.com/,1,California Virtual Academy @ San Diego," 50 Moreland Rd. , Simi Valley CA 93065.0 "
62703013191,http://cava.k12.com/,1,California Virtual Academy @ San Joaquin," 50 Moreland Rd. , Simi Valley CA 93065.0 "
61887011787,http://cava.k12.com/,1,California Virtual Academy @ San Mateo," 2360 Shasta Way Unit A , Simi Valley CA 93065.0 "
62154011478,http://cava.k12.com/,1,California Virtual Academy @ Sonoma," 2360 Shasta Way Unit A , Simi Valley CA 93065.0 "
62469013698,http://cava.k12.com/,1,California Virtual Academy @ Sutter," 50 Moreland Rd. , Simi Valley CA 93065.0 "
390053305243,http://cbaschool.org/,,COLUMBUS BILINGUAL ACADEMY,"35 Midland Ave , Columbus OH 43223.0"
120018008128,http://cc.franklin-academy.org/,0,FRANKLIN ACADEMY E," 6301 FLAMINGO RD , COOPER CITY FL 33330.0 "
80336006449,http://cca-denver.org/,0,CESAR CHAVEZ ACADEMY DENVER," 3752 TENNYSON STREET , DENVER CO 80212.0 "
69100612762,http://cca.edcoe.org/,0,Charter Alternative Program (CAP)," 6520 Oak Dell Rd. , El Dorado CA 95623.0 "
80492001760,http://ccaschool.net/,0,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL," 3101 WCR 65 , KEENESBURG CO 80643.0 "
60133211072,http://cccs-sacramento.org/,1,Community Collaborative Charter," 5715 Skvarla Ave. , McClellan CA 95652.0 "
60000113904,http://cccs-sacramento.org/,1,Community Collaborative Charter," 32248 Crown Valley Rd. , Acton CA 93510.0 "
220054000628,http://ccesbr.org/,0,Children's Charter School," 1143 North Street , Baton Rouge LA 70802.0 "
250002400516,http://cclighthouseschool.org/,0,Cape Cod Lighthouse Charter School," 195 Route 137 , East Harwich MA 2645.0 "
110003500475,http://ccpcs.org/,1,Capital City PCS High," 100 Peabody St NW , Washington DC 20011.0 "
110003500253,http://ccpcs.org/,1,Capital City PCS Lower," 100 Peabody St NW , Washington DC 20011.0 "
110003500464,http://ccpcs.org/,1,Capital City PCS Middle," 100 Peabody St NW , Washington DC 20011.0 "
120087008059,http://ccsetampa.org/,1,COMMUNITY CHARTER MIDDLE SCHOOL OF EXCELLENCE,"11602 N 15TH ST, TAMPA, FL 33612"
120087007474,http://ccsetampa.org/,1,COMMUNITY CHARTER SCHOOL OF EXCELLENCE," 11604 N 15TH ST , TAMPA FL 33612.0 "
390026304803,http://cda.pleasantlocalschools.org/,0,Pleasant Community Digital," 1107 Owens Rd W , Marion OH 43302.0 "
420010800692,http://cea-philly.org/,0,Belmont Charter School," 4030 Brown Street , Philadelphia PA 19104.0 "
64356012910,http://ceca.yucaipaschools.com/,0,Competitive Edge Charter Academy (CECA)," 34450 Stonewood Dr. , Yucaipa CA 92399.0 "
480007612994,http://cedarpark.prioritycharterschools.org/,0,CEDAR PARK CHARTER ACADEMY," 1407 RAIDER WAY , LEANDER TX 78641.0 "
480023213382,http://cedars-hs.org/index.html,0,CEDARS ACADEMY NEXT GENERATION H S AT HIGHLAND," 6700 MIDDLE FISKVILLE RD , AUSTIN TX 78752.0 "
110002900245,http://cedartree-dc.org/,0,Cedar Tree Academy PCS," 701 Howard Rd SE , Washington DC 20020.0 "
40011101594,http://ceeschool.com/,0,Center for Educational Excellence," 1700 E. Elliot #9 , Tempe AZ 85284.0 "
62142010827,http://centurycommunitycharter.weebly.com/,0,Century Community Charter," 901 S. Maple St. , Inglewood CA 90301.0 "
40064102881,http://cfaphoenix.org/,0,Children First Leadership Academy," 374 N. 6th Ave. , Phoenix AZ 85003.0 "
370010802534,http://cfci.net/,0,Cape Fear Center for Inquiry," 2525 Wonder Way , Wilmington NC 28401.0 "
40042901994,http://cgcsaz.com/,0,Country Gardens Charter School," 6313 W Southern Ave , Laveen AZ 85339.0 "
40019103434,http://championchandler.org/,0,Champion Chandler,
120018007977,http://championshipacademy.org/,0,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE," 3367 N UNIVERSITY DR , DAVIE FL 33024.0 "
40019101909,http://championsouthmountain.org/,0,Champion Schools," 7900 South Jesse Owens Parkway , Phoenix AZ 85042.0 "
40085503275,http://chandler.legacytraditional.org/,0,Legacy Traditional School - Chandler," 3201 S Gilbert Road , Chandler AZ 85286.0 "
260020901136,http://chandlerwoods.org/,0,Chandler Woods Charter Academy," 6895 SAMRICK AVE NE , BELMONT MI 49306.0 "
40087203346,http://changemakerhighschool.org/,0,Changemaker High School," 1300 S. Belvedere Ave , Tucson AZ 85711.0 "
490004001130,http://channinghall.org/,0,CHANNING HALL," 13515 S 150 E , DRAPER UT 84020.0 "
480006408059,http://chaparralstaracademy.com/,0,CHAPARRAL STAR ACADEMY," 14046 SUMMIT DR , AUSTIN TX 78728.0 "
370035703343,http://charlottelearningacademy.org/,0,Charlotte Learning Academy," 701 Scaleybark Rd. , Charlotte NC 28209.0 "
260102808329,http://charltonhestonacademy.com/,0,Charlton Heston Academy," 1350 N Saint Helen Rd , Saint Helen MI 48656.0 "
440024000229,http://charter.cpsed.net/,0,NEL/CPS Construction Career," 4 Sharpe Drive , Cranston RI 2920.0 "
62682003350,http://charter.ncsd.school/,0,Nevada City Charter," 750 Hoover Ln. , Nevada City CA 95959.0 "
63432003939,http://charterschool-sandiego.net/,0,Charter School of San Diego," 10170 Huennekens St. , San Diego CA 92121.0 "
480005512477,http://che.lifeschools.net/,0,LIFE SCHOOL CEDAR HILL," 129 W WINTERGREEN RD , CEDAR HILL TX 75104.0 "
481428011416,http://chechs.ccisd.net/,0,CLEAR HORIZONS EARLY COLLEGE H S," 13735 BEAMER RD BOX 613 , HOUSTON TX 77089.0 "
